0.000000000000000000e+00,9.975433349609375000e-04
3.590512275695800781e-02,3.590512275695800781e-02
5.189728736877441406e-02,5.189728736877441406e-02
6.782102584838867188e-02,6.782102584838867188e-02
8.183956146240234375e-02,8.183956146240234375e-02
9.776520729064941406e-02,9.776520729064941406e-02
1.137309074401855469e-01,1.137309074401855469e-01
1.286921501159667969e-01,1.286921501159667969e-01
1.446142196655273438e-01,1.446142196655273438e-01
1.615955829620361328e-01,1.615955829620361328e-01
1.755702495574951172e-01,1.755702495574951172e-01
1.925148963928222656e-01,1.925148963928222656e-01
2.084784507751464844e-01,2.084784507751464844e-01
2.224402427673339844e-01,2.224402427673339844e-01
2.383983135223388672e-01,2.383983135223388672e-01
2.553567886352539062e-01,2.553567886352539062e-01
2.693190574645996094e-01,2.693190574645996094e-01
2.862699031829833984e-01,2.862699031829833984e-01
3.012340068817138672e-01,3.012340068817138672e-01
3.161563873291015625e-01,3.161563873291015625e-01
3.321471214294433594e-01,3.321471214294433594e-01
3.481040000915527344e-01,3.481040000915527344e-01
3.640294075012207031e-01,3.640294075012207031e-01
3.800187110900878906e-01,3.800187110900878906e-01
3.959763050079345703e-01,3.959763050079345703e-01
4.099388122558593750e-01,4.099388122558593750e-01
4.258964061737060547e-01,4.258964061737060547e-01
4.418535232543945312e-01,4.418535232543945312e-01
4.568135738372802734e-01,4.568135738372802734e-01
4.727711677551269531e-01,4.727711677551269531e-01
4.887285232543945312e-01,4.887285232543945312e-01
5.046856403350830078e-01,5.046856403350830078e-01
5.196449756622314453e-01,5.196449756622314453e-01
5.356070995330810547e-01,5.356070995330810547e-01
5.515599250793457031e-01,5.515599250793457031e-01
5.665264129638671875e-01,5.665264129638671875e-01
5.834765434265136719e-01,5.834765434265136719e-01
5.974388122558593750e-01,5.974388122558593750e-01
6.133942604064941406e-01,6.133942604064941406e-01
6.303548812866210938e-01,6.303548812866210938e-01
6.443159580230712891e-01,6.443159580230712891e-01
6.602571010589599609e-01,6.602571010589599609e-01
6.762311458587646484e-01,6.762311458587646484e-01
6.921491622924804688e-01,6.921491622924804688e-01
7.081303596496582031e-01,7.081303596496582031e-01
7.241024971008300781e-01,7.241024971008300781e-01
7.390596866607666016e-01,7.390596866607666016e-01
7.549803256988525391e-01,7.549803256988525391e-01
7.709376811981201172e-01,7.709376811981201172e-01
7.849361896514892578e-01,7.849361896514892578e-01
8.008613586425781250e-01,8.008613586425781250e-01
8.168516159057617188e-01,8.168516159057617188e-01
8.327751159667968750e-01,8.327751159667968750e-01
8.487582206726074219e-01,8.487582206726074219e-01
8.647232055664062500e-01,8.647232055664062500e-01
8.786852359771728516e-01,8.786852359771728516e-01
8.946192264556884766e-01,8.946192264556884766e-01
9.105999469757080078e-01,9.105999469757080078e-01
