1.964112281799316406e+00,1.964112281799316406e+00
1.980113029479980469e+00,1.980113029479980469e+00
1.995113849639892578e+00,1.995113849639892578e+00
2.011114835739135742e+00,2.011114835739135742e+00
2.027115583419799805e+00,2.027115583419799805e+00
2.042116641998291016e+00,2.042116641998291016e+00
2.058117628097534180e+00,2.058117628097534180e+00
2.073118448257446289e+00,2.073118448257446289e+00
2.089119434356689453e+00,2.089119434356689453e+00
2.105120420455932617e+00,2.105120420455932617e+00
2.120121002197265625e+00,2.120121002197265625e+00
2.136121988296508789e+00,2.136121988296508789e+00
2.151122808456420898e+00,2.151122808456420898e+00
2.167123794555664062e+00,2.167123794555664062e+00
2.183124542236328125e+00,2.183124542236328125e+00
2.198125362396240234e+00,2.198125362396240234e+00
2.214126586914062500e+00,2.214126586914062500e+00
2.229127407073974609e+00,2.229127407073974609e+00
2.245128393173217773e+00,2.245128393173217773e+00
2.261129140853881836e+00,2.261129140853881836e+00
2.276130199432373047e+00,2.276130199432373047e+00
2.292130947113037109e+00,2.292130947113037109e+00
2.307131767272949219e+00,2.307131767272949219e+00
2.323132514953613281e+00,2.323132514953613281e+00
2.339133501052856445e+00,2.339133501052856445e+00
2.354134321212768555e+00,2.354134321212768555e+00
2.370135545730590820e+00,2.370135545730590820e+00
2.385136365890502930e+00,2.385136365890502930e+00
2.401137351989746094e+00,2.401137351989746094e+00
2.417138099670410156e+00,2.417138099670410156e+00
2.432138919830322266e+00,2.432138919830322266e+00
2.448139905929565430e+00,2.448139905929565430e+00
2.463140726089477539e+00,2.463140726089477539e+00
2.479141712188720703e+00,2.479141712188720703e+00
2.495142459869384766e+00,2.495142459869384766e+00
2.510143280029296875e+00,2.510143280029296875e+00
2.526144504547119141e+00,2.526144504547119141e+00
2.541145324707031250e+00,2.541145324707031250e+00
2.557146072387695312e+00,2.557146072387695312e+00
2.573147058486938477e+00,2.573147058486938477e+00
2.588147878646850586e+00,2.588147878646850586e+00
2.604148864746093750e+00,2.604148864746093750e+00
2.619149684906005859e+00,2.619149684906005859e+00
2.635150432586669922e+00,2.635150432586669922e+00
2.650151491165161133e+00,2.650151491165161133e+00
2.666152238845825195e+00,2.666152238845825195e+00
2.682153463363647461e+00,2.682153463363647461e+00
2.697154283523559570e+00,2.697154283523559570e+00
2.713155031204223633e+00,2.713155031204223633e+00
2.728155851364135742e+00,2.728155851364135742e+00
2.744156837463378906e+00,2.744156837463378906e+00
2.760157585144042969e+00,2.760157585144042969e+00
2.775158643722534180e+00,2.775158643722534180e+00
2.791159391403198242e+00,2.791159391403198242e+00
